hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW,fr_node_PV,fr_node_OffW,fr_node_OnW,be_node_PV,be_node_OffW,be_node_OnW,uk_node_PV,uk_node_OffW,uk_node_OnW
7282,0.0301068,0.182896,0.104139,0.113656,0.0296849,0.0597584,0.112432,0.313814,0.205189,0.0245829,0.181531,0.167368,0.0578214,0.0990052,0.0643369
7283,0.0380969,0.182896,0.104139,0.151353,0.0296849,0.0597584,0.153345,0.313814,0.205189,0.0351999,0.181531,0.167368,0.0816501,0.0990052,0.0643369
7284,0.0397406,0.188015,0.101824,0.153437,0.0376645,0.0545149,0.155114,0.217177,0.161104,0.0601308,0.133568,0.153726,0.0871735,0.0941708,0.0592614
7285,0.0413843,0.193185,0.0995381,0.155522,0.0466181,0.0497047,0.156883,0.133281,0.121793,0.0850617,0.0916978,0.140611,0.0926968,0.0894417,0.0545321
7286,0.043028,0.193185,0.0995381,0.157607,0.0466181,0.0497047,0.158651,0.133281,0.121793,0.109993,0.0916978,0.140611,0.0982202,0.0894417,0.0545321
7287,0.0338243,0.159189,0.115454,0.120915,0.0514759,0.0433898,0.123412,0.0748405,0.0771222,0.0907504,0.0081894,0.0690092,0.0775932,0.0944708,0.0502447
7288,0.0246205,0.127757,0.132632,0.0842229,0.056566,0.0380945,0.0881727,0.0321745,0.0455616,0.0715083,0,0.0313575,0.0569662,0.0996188,0.046306
7289,0.0154168,0.127757,0.132632,0.0475311,0.056566,0.0380945,0.0529334,0.0321745,0.0455616,0.0522662,0.040973,0.0313575,0.0363393,0.0996188,0.046306
7290,0.0105455,0.127265,0.138884,0.0319612,0.0869965,0.0512661,0.0366331,0.042248,0.0556104,0.0357362,0.0115525,0.0406511,0.0252795,0.133021,0.056544
7291,0.0056743,0.126773,0.145275,0.0163912,0.123065,0.0692521,0.0203329,0.0536956,0.0676733,0.0192061,0.0042777,0.0553066,0.0142198,0.170193,0.0687931
7292,0.000803,0.126773,0.145275,0.0008213,0.123065,0.0692521,0.0040326,0.0536956,0.0676733,0.0026761,0.0042777,0.0553066,0.0031601,0.170193,0.0687931
7293,0.0005353,0.0737362,0.104546,0.0005475,0.100297,0.0543408,0.0026884,0.0806829,0.0692472,0.0017841,0.004472,0.0358896,0.0021067,0.153238,0.0607395
7294,0.0002677,0.0341374,0.0712559,0.0002738,0.079555,0.0425277,0.0013442,0.112485,0.0708481,0.000892,0.0072665,0.0279808,0.0010534,0.136977,0.0534895
7295,0,0.0341374,0.0712559,0,0.079555,0.0425277,0,0.112485,0.0708481,0,0.0072665,0.0279808,0,0.136977,0.0534895
7296,0,0.014741,0.0542283,0,0.0572945,0.040231,0,0.19697,0.0935689,0,0.0306894,0.0282335,0,0.139074,0.0528832
7297,0,0.0050194,0.0411552,0,0.0385349,0.03812,0,0.296867,0.12022,0,0.13551,0.0286294,0,0.141183,0.0522836
7298,0,0.0050194,0.0411552,0,0.0385349,0.03812,0,0.296867,0.12022,0,0.13551,0.0286294,0,0.141183,0.0522836
7299,0,0.0057333,0.0353587,0,0.035324,0.0381068,0,0.319807,0.140483,0,0.149073,0.0373123,0,0.125742,0.0457522
7300,0,0.0066388,0.0311661,0,0.0322574,0.0380935,0,0.343153,0.162245,0,0.163133,0.0549294,0,0.111037,0.0401773
7301,0,0.0066388,0.0311661,0,0.0322574,0.0380935,0,0.343153,0.162245,0,0.163133,0.0549294,0,0.111037,0.0401773
7302,0.0077674,0.0139665,0.0315935,0.0108677,0.0499297,0.0320474,0.0094067,0.331845,0.164432,0.0103727,0.200753,0.0443343,0.0047138,0.102678,0.0403061
7303,0.0155348,0.0257406,0.0320462,0.0217353,0.0713367,0.0286271,0.0188135,0.320624,0.166631,0.0207453,0.241004,0.0362337,0.0094277,0.0945991,0.0404355
7304,0.0233023,0.0257406,0.0320462,0.032603,0.0713367,0.0286271,0.0282202,0.320624,0.166631,0.031118,0.241004,0.0362337,0.0141415,0.0945991,0.0404355
7305,0.050879,0.0364413,0.0298734,0.05908,0.0652363,0.0283545,0.0656795,0.274224,0.152248,0.0650618,0.252962,0.0356827,0.0390947,0.100132,0.0429845
7306,0.0784557,0.0490672,0.0284805,0.0855571,0.0593899,0.0281419,0.103139,0.229967,0.138457,0.0990056,0.265095,0.0351497,0.0640479,0.1058,0.045753
7307,0.106033,0.0490672,0.0284805,0.112034,0.0593899,0.0281419,0.140598,0.229967,0.138457,0.132949,0.265095,0.0351497,0.0890012,0.1058,0.045753
7308,0.105366,0.0456925,0.0293776,0.117382,0.049813,0.0281195,0.154561,0.196009,0.123659,0.140974,0.240813,0.0396321,0.103507,0.148258,0.0671399
7309,0.104699,0.0424366,0.0306635,0.12273,0.041057,0.0280981,0.168524,0.164004,0.109714,0.148999,0.217278,0.045116,0.118012,0.196094,0.0956561
7310,0.104032,0.0424366,0.0306635,0.128077,0.041057,0.0280981,0.182488,0.164004,0.109714,0.157024,0.217278,0.045116,0.132518,0.196094,0.0956561
7311,0.0793958,0.0176152,0.0279403,0.099288,0.0271387,0.0313324,0.145238,0.148276,0.110038,0.122666,0.150494,0.0441338,0.106081,0.29594,0.172404
7312,0.0547596,0.0052145,0.0292252,0.0704986,0.0163179,0.0382112,0.107989,0.133171,0.110362,0.0883086,0.0936514,0.0431786,0.0796436,0.405801,0.267778
7313,0.0301234,0.0052145,0.0292252,0.0417092,0.0163179,0.0382112,0.070739,0.133171,0.110362,0.0539508,0.0936514,0.0431786,0.0532065,0.405801,0.267778
7314,0.0203572,0.0059016,0.0428723,0.0280455,0.0104221,0.0336179,0.0489815,0.118414,0.108219,0.0367365,0.0423683,0.0399438,0.0366798,0.513192,0.357989
7315,0.0105909,0,0,0.0143817,0.0064003,0.0303318,0.027224,0.10438,0.106099,0.0195223,0.0115591,0.0370741,0.0201531,0.620063,0.451673
7316,0.0008247,0.0190504,0.0723882,0.0007179,0.0064003,0.0303318,0.0054665,0.10438,0.106099,0.002308,0.0115591,0.0370741,0.0036264,0.620063,0.451673
7317,0.0005498,0.0043091,0.0508,0.0004786,0.0117848,0.027876,0.0036444,0.126112,0.0856385,0.0015387,0.0325166,0.0311794,0.0024176,0.670335,0.488593
7318,0.0002749,0.0114642,0,0.0002393,0.0201184,0.0310254,0.0018222,0.149488,0.0678929,0.0007693,0.0654224,0.0282088,0.0012088,0.718905,0.525054
7319,0,0.0114642,0.0365421,0,0.0201184,0.0310254,0,0.149488,0.0678929,0,0.0654224,0.0282088,0,0.718905,0.525054
7320,0,0.0896932,0.0299498,0,0.0520307,0.0302831,0,0.223632,0.070412,0,0.241302,0.0297755,0,0.745479,0.523991
7321,0,0.232255,0.058887,0,0.0984438,0.0296418,0,0.307006,0.0729989,0,0.477377,0.0325758,0,0.771248,0.522926
7322,0,0.232255,0.058887,0,0.0984438,0.0296418,0,0.307006,0.0729989,0,0.477377,0.0325758,0,0.771248,0.522926
7323,0,0.411039,0.108211,0,0.192857,0.0283406,0,0.400161,0.0853714,0,0.644944,0.0477664,0,0.813801,0.54104
7324,0,0.601778,0.17519,0,0.307908,0.0278711,0,0.496765,0.0990058,0,0.797411,0.0723474,0,0.85315,0.558934
7325,0,0.601778,0.17519,0,0.307908,0.0278711,0,0.496765,0.0990058,0,0.797411,0.0723474,0,0.85315,0.558934
7326,0.0030121,0.730947,0.253917,0.008469,0.426155,0.0320179,0.00948,0.536764,0.116567,0.0056152,0.83953,0.114575,0.0034037,0.853091,0.574308
7327,0.0060242,0.844087,0.341063,0.0169381,0.548459,0.0443483,0.01896,0.576557,0.135652,0.0112304,0.87786,0.167498,0.0068075,0.853032,0.589465
7328,0.0090363,0.844087,0.341063,0.0254071,0.548459,0.0443483,0.02844,0.576557,0.135652,0.0168456,0.87786,0.167498,0.0102112,0.853032,0.589465
7329,0.0179013,0.852514,0.417007,0.051582,0.660533,0.0785305,0.06614,0.514937,0.15836,0.0368194,0.831859,0.231516,0.0354332,0.842396,0.589144
7330,0.0267662,0.860761,0.493329,0.0777569,0.764932,0.128111,0.10384,0.453123,0.182618,0.0567932,0.780652,0.30221,0.0606552,0.831482,0.588824
7331,0.0356312,0.860761,0.493329,0.103932,0.764932,0.128111,0.14154,0.453123,0.182618,0.0767669,0.780652,0.30221,0.0858772,0.831482,0.588824
7332,0.0386896,0.8197,0.507532,0.104846,0.814882,0.170363,0.147804,0.413783,0.199277,0.076054,0.709177,0.32632,0.0911536,0.838913,0.638088
7333,0.041748,0.774957,0.521644,0.10576,0.860431,0.217647,0.154068,0.374939,0.216487,0.0753411,0.632635,0.350789,0.09643,0.846218,0.683699
7334,0.0448065,0.774957,0.521644,0.106673,0.860431,0.217647,0.160332,0.374939,0.216487,0.0746281,0.632635,0.350789,0.101706,0.846218,0.683699
7335,0.0351437,0.750352,0.495211,0.0816472,0.865223,0.253592,0.125466,0.395548,0.199785,0.0568345,0.670871,0.333061,0.0794013,0.877855,0.671651
7336,0.0254809,0.724988,0.468509,0.056621,0.869949,0.291173,0.0905988,0.416327,0.183598,0.0390408,0.708111,0.315507,0.0570962,0.906484,0.659281
7337,0.0158181,0.724988,0.468509,0.0315948,0.869949,0.291173,0.055732,0.416327,0.183598,0.0212471,0.708111,0.315507,0.0347911,0.906484,0.659281
7338,0.0107341,0.766652,0.45436,0.0212261,0.877066,0.317748,0.0383684,0.458016,0.191431,0.0143284,0.78927,0.328323,0.0238712,0.917208,0.667168
7339,0.00565,0.806077,0.440182,0.0108573,0.884021,0.344802,0.0210048,0.499977,0.199392,0.0074096,0.861014,0.341237,0.0129513,0.92736,0.674929
7340,0.000566,0.806077,0.440182,0.0004886,0.884021,0.344802,0.0036412,0.499977,0.199392,0.0004909,0.861014,0.341237,0.0020314,0.92736,0.674929
7341,0.0003773,0.892654,0.506613,0.0003257,0.910527,0.354308,0.0024275,0.542747,0.208619,0.0003272,0.923527,0.375866,0.0013543,0.935088,0.690889
7342,0.0001887,0.95673,0.571104,0.0001629,0.934025,0.363852,0.0012137,0.58524,0.217999,0.0001636,0.968922,0.410856,0.0006771,0.942422,0.706216
7343,0,0.95673,0.571104,0,0.934025,0.363852,0,0.58524,0.217999,0,0.968922,0.410856,0,0.942422,0.706216
7344,0,0.993977,0.666161,0,0.980772,0.404887,0,0.603455,0.231893,0,0.992279,0.447765,0,0.938323,0.70738
7345,0,0.989237,0.745218,0,0.997559,0.446145,0,0.621541,0.246073,0,0.996777,0.484529,0,0.934097,0.708539
7346,0,0.989237,0.745218,0,0.997559,0.446145,0,0.621541,0.246073,0,0.996777,0.484529,0,0.934097,0.708539
7347,0,0.991165,0.768154,0,0.978314,0.504533,0,0.670281,0.27372,0,0.997471,0.508739,0,0.906296,0.675607
7348,0,0.992833,0.787914,0,0.916785,0.561461,0,0.71742,0.302165,0,0.995425,0.53268,0,0.874434,0.640035
7349,0,0.992833,0.787914,0,0.916785,0.561461,0,0.71742,0.302165,0,0.995425,0.53268,0,0.874434,0.640035
7350,0.0051572,0.996759,0.77526,0.0088366,0.977399,0.584039,0.0060579,0.668814,0.287851,0.0022881,0.977135,0.529002,0.0037675,0.828935,0.584587
7351,0.0103145,0.98274,0.761182,0.0176731,0.99752,0.606109,0.0121158,0.618524,0.273718,0.0045762,0.942077,0.525315,0.0075349,0.778481,0.525775
7352,0.0154717,0.98274,0.761182,0.0265097,0.99752,0.606109,0.0181736,0.618524,0.273718,0.0068644,0.942077,0.525315,0.0113024,0.778481,0.525775
7353,0.0458885,0.907105,0.688433,0.0519593,0.989542,0.603725,0.0440745,0.547854,0.259403,0.0183988,0.804019,0.494122,0.0322652,0.705978,0.489874
7354,0.0763052,0.782957,0.598522,0.077409,0.964593,0.601334,0.0699754,0.476313,0.245319,0.0299332,0.615647,0.462562,0.0532281,0.628377,0.453518
7355,0.106722,0.782957,0.598522,0.102859,0.964593,0.601334,0.0958762,0.476313,0.245319,0.0414676,0.615647,0.462562,0.074191,0.628377,0.453518
7356,0.111724,0.7298,0.55031,0.0993689,0.965316,0.581702,0.101371,0.464665,0.28606,0.0528732,0.512504,0.408195,0.0787398,0.595356,0.458922
7357,0.116725,0.67346,0.500293,0.0958791,0.966032,0.561678,0.106865,0.453034,0.328372,0.0642788,0.408905,0.354164,0.0832887,0.561944,0.464322
7358,0.121727,0.67346,0.500293,0.0923894,0.966032,0.561678,0.112359,0.453034,0.328372,0.0756843,0.408905,0.354164,0.0878376,0.561944,0.464322
7359,0.0936809,0.650329,0.461783,0.0697646,0.960203,0.50672,0.0881602,0.506316,0.290497,0.0605535,0.483015,0.323316,0.0683411,0.492983,0.42328
7360,0.0656349,0.626875,0.422997,0.0471399,0.95393,0.45036,0.0639612,0.559542,0.253836,0.0454226,0.557483,0.293056,0.0488446,0.424156,0.382288
7361,0.037589,0.626875,0.422997,0.0245151,0.95393,0.45036,0.0397623,0.559542,0.253836,0.0302918,0.557483,0.293056,0.0293481,0.424156,0.382288
7362,0.0252871,0.614398,0.393903,0.0164578,0.921204,0.410092,0.0273736,0.584093,0.252465,0.0204942,0.643408,0.317065,0.0199801,0.391558,0.361182
7363,0.0129851,0.601853,0.364973,0.0084005,0.881019,0.36999,0.0149849,0.608459,0.251096,0.0106967,0.72534,0.341468,0.0106121,0.359395,0.340246
7364,0.0006832,0.601853,0.364973,0.0003432,0.881019,0.36999,0.0025962,0.608459,0.251096,0.0008991,0.72534,0.341468,0.0012441,0.359395,0.340246
7365,0.0004555,0.621957,0.339695,0.0002288,0.827818,0.362563,0.0017308,0.582797,0.257131,0.0005994,0.849814,0.414062,0.0008294,0.337227,0.32122
7366,0.0002277,0.641875,0.314745,0.0001144,0.767757,0.355156,0.0008654,0.556933,0.26321,0.0002997,0.943022,0.487089,0.0004147,0.315381,0.302424
7367,0,0.641875,0.314745,0,0.767757,0.355156,0,0.556933,0.26321,0,0.943022,0.487089,0,0.315381,0.302424
7368,0,0.693865,0.311028,0,0.737814,0.350829,0,0.531606,0.264816,0,0.916748,0.541391,0,0.402393,0.307196
7369,0,0.743709,0.30732,0,0.706835,0.34651,0,0.506207,0.266424,0,0.886248,0.593748,0,0.492327,0.311986
7370,0,0.743709,0.30732,0,0.706835,0.34651,0,0.506207,0.266424,0,0.886248,0.593748,0,0.492327,0.311986
7371,0,0.824082,0.436005,0,0.628396,0.360311,0,0.550703,0.278286,0,0.952885,0.5697,0,0.568889,0.379691
7372,0,0.892838,0.563997,0,0.54677,0.374187,0,0.594842,0.290287,0,0.990972,0.545122,0,0.644002,0.448694
7373,0,0.892838,0.563997,0,0.54677,0.374187,0,0.594842,0.290287,0,0.990972,0.545122,0,0.644002,0.448694
7374,0.000867,0.982081,0.633993,0.0058184,0.457676,0.416363,0.0069772,0.581751,0.279742,0.0029495,0.992761,0.56938,0.0014237,0.714456,0.441729
7375,0.001734,0.988676,0.697012,0.0116368,0.369821,0.458662,0.0139544,0.568609,0.269302,0.005899,0.994274,0.593123,0.0028473,0.780449,0.43476
7376,0.002601,0.988676,0.697012,0.0174553,0.369821,0.458662,0.0209315,0.568609,0.269302,0.0088485,0.994274,0.593123,0.004271,0.780449,0.43476
7377,0.0077906,0.987281,0.781156,0.0339217,0.273652,0.513246,0.0532487,0.551946,0.258553,0.0219604,0.991102,0.592079,0.0136672,0.843818,0.454019
7378,0.0129802,0.98578,0.825553,0.0503882,0.186385,0.566397,0.0855658,0.535231,0.247936,0.0350723,0.986913,0.591035,0.0230634,0.89866,0.473226
7379,0.0181698,0.98578,0.825553,0.0668546,0.186385,0.566397,0.117883,0.535231,0.247936,0.0481842,0.986913,0.591035,0.0324596,0.89866,0.473226
7380,0.0202763,0.99089,0.808205,0.0738454,0.152933,0.604852,0.135846,0.539684,0.281598,0.0700934,0.987868,0.6009,0.0380529,0.938747,0.540918
7381,0.0223827,0.994529,0.778531,0.0808362,0.122092,0.641579,0.153808,0.544135,0.316371,0.0920025,0.98878,0.610652,0.0436462,0.969419,0.605619
7382,0.0244891,0.994529,0.778531,0.0878269,0.122092,0.641579,0.171771,0.544135,0.316371,0.113912,0.98878,0.610652,0.0492395,0.969419,0.605619
7383,0.0191936,0.995951,0.780256,0.0686703,0.209431,0.586124,0.137318,0.55869,0.297146,0.0923004,0.989573,0.596681,0.0392592,0.94443,0.617539
7384,0.0138981,0.996922,0.781956,0.0495136,0.31165,0.527254,0.102865,0.5732,0.278219,0.0706891,0.99033,0.582485,0.0292789,0.912705,0.629269
7385,0.0086025,0.996922,0.781956,0.0303569,0.31165,0.527254,0.0684122,0.5732,0.278219,0.0490779,0.99033,0.582485,0.0192985,0.912705,0.629269
7386,0.0058256,0.997447,0.773578,0.0203763,0.523088,0.558587,0.0471333,0.543729,0.255356,0.0331789,0.990897,0.570386,0.0132307,0.886837,0.636294
7387,0.0030486,0.997544,0.764622,0.0103957,0.730787,0.589145,0.0258545,0.514123,0.2331,0.01728,0.991442,0.558153,0.0071629,0.858277,0.643241
7388,0.0002716,0.997544,0.764622,0.0004152,0.730787,0.589145,0.0045757,0.514123,0.2331,0.0013811,0.991442,0.558153,0.001095,0.858277,0.643241
7389,0.0001811,0.988449,0.794977,0.0002768,0.805771,0.646492,0.0030504,0.496277,0.224076,0.0009207,0.993387,0.564821,0.00073,0.864501,0.624837
7390,0.0000905,0.958176,0.816451,0.0001384,0.871746,0.698602,0.0015252,0.478437,0.215176,0.0004604,0.994969,0.571451,0.000365,0.870615,0.605931
7391,0,0.958176,0.816451,0,0.871746,0.698602,0,0.478437,0.215176,0,0.994969,0.571451,0,0.870615,0.605931
7392,0,0.969109,0.8203,0,0.891656,0.705045,0,0.46913,0.207756,0,0.994662,0.575991,0,0.866965,0.593887
7393,0,0.978188,0.8235,0,0.910154,0.711367,0,0.459834,0.200433,0,0.994337,0.580511,0,0.863276,0.58168
7394,0,0.978188,0.8235,0,0.910154,0.711367,0,0.459834,0.200433,0,0.994337,0.580511,0,0.863276,0.58168
7395,0,0.990916,0.815207,0,0.91053,0.723739,0,0.46464,0.203122,0,0.991234,0.579584,0,0.825541,0.517442
7396,0,0.996935,0.803631,0,0.910905,0.735574,0,0.46945,0.205825,0,0.987138,0.578655,0,0.784566,0.450975
7397,0,0.996935,0.803631,0,0.910905,0.735574,0,0.46945,0.205825,0,0.987138,0.578655,0,0.784566,0.450975
7398,0.0018316,0.986826,0.764981,0.0083636,0.931817,0.711246,0.0087829,0.431715,0.188105,0.002112,0.955704,0.549337,0.0019312,0.729636,0.392592
7399,0.0036631,0.94676,0.712423,0.0167271,0.950186,0.684863,0.0175659,0.39434,0.171027,0.0042241,0.906264,0.519369,0.0038624,0.671303,0.334892
7400,0.0054947,0.94676,0.712423,0.0250907,0.950186,0.684863,0.0263488,0.39434,0.171027,0.0063361,0.906264,0.519369,0.0057936,0.671303,0.334892
7401,0.0217362,0.877028,0.644933,0.0469632,0.929002,0.647386,0.0630566,0.360503,0.163442,0.0148629,0.812159,0.493278,0.0182312,0.649342,0.288522
7402,0.0379777,0.785456,0.568444,0.0688358,0.904536,0.607269,0.0997645,0.327287,0.156008,0.0233897,0.696892,0.466935,0.0306689,0.627092,0.243995
7403,0.0542192,0.785456,0.568444,0.0907084,0.904536,0.607269,0.136472,0.327287,0.156008,0.0319165,0.696892,0.466935,0.0431066,0.627092,0.243995
7404,0.0576702,0.715576,0.501121,0.0944437,0.869062,0.565437,0.153228,0.352095,0.170049,0.0322703,0.64204,0.48673,0.0457531,0.630572,0.239089
7405,0.0611212,0.640627,0.431843,0.098179,0.82928,0.522037,0.169984,0.377272,0.184602,0.0326242,0.585457,0.506397,0.0483997,0.634047,0.234215
7406,0.0645721,0.640627,0.431843,0.101914,0.82928,0.522037,0.18674,0.377272,0.184602,0.0329781,0.585457,0.506397,0.0510463,0.634047,0.234215
7407,0.0496749,0.537156,0.311218,0.0787228,0.743563,0.435646,0.148937,0.421148,0.175668,0.0253581,0.665321,0.46273,0.0397822,0.601255,0.240162
7408,0.0347776,0.432236,0.200421,0.0555312,0.648196,0.348962,0.111133,0.465601,0.166919,0.0177381,0.741101,0.418696,0.0285181,0.568052,0.246156
7409,0.0198804,0.432236,0.200421,0.0323396,0.648196,0.348962,0.0733296,0.465601,0.166919,0.0101181,0.741101,0.418696,0.017254,0.568052,0.246156
7410,0.0133206,0.437934,0.179375,0.0216925,0.549633,0.287538,0.0506473,0.44695,0.170086,0.0068783,0.788848,0.462636,0.0117933,0.586109,0.246493
7411,0.0067607,0.44364,0.159298,0.0110453,0.449291,0.229344,0.027965,0.428367,0.173278,0.0036385,0.833215,0.506212,0.0063327,0.604063,0.246829
7412,0.0002009,0.44364,0.159298,0.0003982,0.449291,0.229344,0.0052827,0.428367,0.173278,0.0003988,0.833215,0.506212,0.0008721,0.604063,0.246829
7413,0.0001339,0.484941,0.156935,0.0002655,0.492906,0.240636,0.0035218,0.44274,0.183058,0.0002659,0.820869,0.541066,0.0005814,0.589913,0.234627
7414,0.000067,0.526341,0.154588,0.0001327,0.536575,0.252103,0.0017609,0.457158,0.193055,0.0001329,0.808208,0.575114,0.0002907,0.575696,0.222633
7415,0,0.526341,0.154588,0,0.536575,0.252103,0,0.457158,0.193055,0,0.808208,0.575114,0,0.575696,0.222633
7416,0,0.496904,0.197056,0,0.607065,0.287136,0,0.48408,0.200624,0,0.721496,0.565858,0,0.53357,0.208065
7417,0,0.46748,0.243399,0,0.675601,0.323313,0,0.511046,0.208302,0,0.626424,0.556527,0,0.491232,0.193866
7418,0,0.46748,0.243399,0,0.675601,0.323313,0,0.511046,0.208302,0,0.626424,0.556527,0,0.491232,0.193866
7419,0,0.458125,0.233226,0,0.654166,0.336943,0,0.499169,0.225851,0,0.57526,0.545534,0,0.440307,0.165041
7420,0,0.448784,0.2232,0,0.632447,0.350673,0,0.487294,0.243882,0,0.523366,0.534454,0,0.389952,0.138252
7421,0,0.448784,0.2232,0,0.632447,0.350673,0,0.487294,0.243882,0,0.523366,0.534454,0,0.389952,0.138252
7422,0.0058782,0.467421,0.239899,0.007939,0.596821,0.326903,0.0082582,0.382103,0.243262,0.000774,0.48379,0.485935,0.0039921,0.359734,0.112834
7423,0.0117564,0.486101,0.256985,0.0158779,0.560732,0.30347,0.0165164,0.281778,0.242643,0.0015479,0.44431,0.436638,0.0079841,0.330014,0.090181
7424,0.0176346,0.486101,0.256985,0.0238169,0.560732,0.30347,0.0247746,0.281778,0.242643,0.0023219,0.44431,0.436638,0.0119762,0.330014,0.090181
7425,0.043076,0.472838,0.257556,0.0464873,0.528267,0.289633,0.055068,0.238995,0.241341,0.0156447,0.415443,0.362091,0.038869,0.295057,0.0736118
7426,0.0685173,0.459593,0.258127,0.0691577,0.495698,0.275963,0.0853615,0.198509,0.240041,0.0289676,0.386837,0.289616,0.0657617,0.261169,0.0593322
7427,0.0939587,0.459593,0.258127,0.0918282,0.495698,0.275963,0.115655,0.198509,0.240041,0.0422905,0.386837,0.289616,0.0926544,0.261169,0.0593322
7428,0.102497,0.3973,0.233497,0.092719,0.493181,0.279364,0.120031,0.152371,0.212164,0.0531511,0.313892,0.232515,0.104928,0.192164,0.0483869
7429,0.111035,0.336494,0.209707,0.0936098,0.490663,0.282776,0.124407,0.111094,0.185561,0.0640117,0.244947,0.179795,0.117201,0.131038,0.0396389
7430,0.119573,0.336494,0.209707,0.0945007,0.490663,0.282776,0.128783,0.111094,0.185561,0.0748723,0.244947,0.179795,0.129475,0.131038,0.0396389
7431,0.0930754,0.194874,0.112914,0.0723317,0.498088,0.224792,0.100346,0.0846067,0.125909,0.0596565,0.159704,0.112618,0.102626,0.0995158,0.0327739
7432,0.066578,0.0833212,0.0485331,0.0501628,0.505513,0.171603,0.07191,0.0613693,0.0780611,0.0444406,0.0891445,0.0623355,0.0757777,0.071794,0.0288222
7433,0.0400807,0.0833212,0.0485331,0.0279938,0.505513,0.171603,0.0434736,0.0613693,0.0780611,0.0292248,0.0891445,0.0623355,0.0489291,0.071794,0.0288222
7434,0.0269569,0.0493011,0.0359216,0.0187689,0.445413,0.124881,0.0297825,0.0928566,0.0642905,0.0198056,0.057577,0.0471558,0.0335702,0.0571527,0.0294033
7435,0.0138332,0.024058,0.0290441,0.0095439,0.386037,0.0857397,0.0160915,0.129879,0.0525276,0.0103865,0.0326405,0.0361409,0.0182113,0.044107,0.0301191
7436,0.0007095,0.024058,0.0290441,0.000319,0.386037,0.0857397,0.0024004,0.129879,0.0525276,0.0009674,0.0326405,0.0361409,0.0028524,0.044107,0.0301191
7437,0.000473,0.0171787,0.0281893,0.0002126,0.297785,0.0590307,0.0016003,0.176936,0.0632812,0.0006449,0.0284956,0.0302396,0.0019016,0.0495554,0.0311102
7438,0.0002365,0.011687,0.0278708,0.0001063,0.215993,0.0400095,0.0008001,0.229119,0.0757448,0.0003225,0.0246535,0.0279002,0.0009508,0.0553122,0.032276
7439,0,0.011687,0.0278708,0,0.215993,0.0400095,0,0.229119,0.0757448,0,0.0246535,0.0279002,0,0.0553122,0.032276
