hour,RESV,PHVT
8254,0,0.467972
8255,0.37,0.487437
8256,0.6,0.921157
8257,0.92,0.802356
8258,0.09,0.561479
8259,0.53,0.153149
8260,0.49,0.185848
8261,0.46,0.821957
8262,0.57,0.409284
8263,0.55,0.7618
8264,0.74,0.043099
8265,0.27,0.736748
8266,0.3,0.867314
8267,0.61,0.401568
8268,0.99,0.915582
8269,0.07,0.265926
8270,1,0.522673
8271,0.27,0.192179
8272,0.61,0.6029
8273,0.47,0.163534
8274,0.95,0.936205
8275,0.99,0.214635
8276,0.57,0.740203
8277,0.92,0.030128
8278,0.69,0.066203
8279,0.68,0.544465
8280,0.7,0.736577
8281,0.69,0.9678
8282,0.39,0.692175
8283,0.82,0.409324
8284,0.2,0.006565
8285,0.15,0.403427
8286,0.63,0.402149
8287,0.89,0.386674
8288,0.31,0.11043
8289,1,0.719174
8290,0.41,0.450892
8291,0.94,0.525424
8292,0.97,0.542077
8293,0.45,0.291373
8294,0.89,0.136494
8295,0.75,0.03607
8296,0.18,0.44771
8297,0.45,0.449123
8298,0.01,0.76225
8299,0.21,0.13978
8300,0.21,0.958044
8301,0.07,0.313344
8302,0.65,0.689155
8303,0.43,0.887539
8304,0.25,0.374886
8305,0.85,0.196356
8306,0.33,0.917939
8307,0.95,0.924928
8308,0.7,0.685542
8309,0.23,0.578594
8310,0.22,0.545877
8311,0.96,0.934743
8312,0.01,0.421941
8313,0.51,0.966809
8314,0.51,0.180596
8315,0.66,0.121316
8316,0.99,0.399479
8317,0.48,0.766591
8318,0.27,0.007819
8319,0.78,0.659743
8320,0.36,0.327708
8321,0.63,0.957983
8322,0.44,0.835694
8323,0.54,0.354478
8324,0.65,0.986952
8325,0.38,0.395755
8326,0.18,0.190881
8327,0.06,0.806289
8328,0.18,0.376576
8329,0.57,0.929947
8330,0.51,0.6503
8331,0.9,0.047041
8332,0.3,0.559209
8333,0.52,0.589501
8334,0.32,0.220558
8335,0.74,0.106939
8336,0.18,0.477044
8337,0.1,0.085994
8338,0.88,0.141718
8339,0.74,0.412938
8340,0.38,0.965824
8341,0.81,0.907077
8342,0.32,0.324437
8343,0.68,0.605443
8344,0.12,0.365152
8345,0.42,0.011627
8346,0.98,0.243667
8347,0.46,0.187412
8348,0.55,0.301945
8349,0.75,0.535067
8350,0.77,0.554545
8351,0.97,0.176436
8352,0.57,0.037152
8353,0.81,0.935555
8354,0.69,0.363671
8355,0.02,0.204732
8356,0.23,0.45073
8357,0.24,0.760289
8358,0.94,0.596261
8359,0.55,0.967331
8360,0.27,0.525045
8361,1,0.730549
8362,0.76,0.443409
8363,0.81,0.490831
8364,0.11,0.212238
8365,0.65,0.720167
8366,0.5,0.537131
8367,0.79,0.49364
8368,0.04,0.436753
8369,0.21,0.691905
8370,0.43,0.149022
8371,0.08,0.883137
8372,0.01,0.449943
8373,0.25,0.848565
8374,0.2,0.859697
8375,0.21,0.30632
8376,0.21,0.194401
8377,0.12,0.884457
8378,0.04,0.708942
8379,0.7,0.179532
8380,0.41,0.016575
8381,0.3,0.739596
8382,0.26,0.059473
8383,0.27,0.958239
8384,0.9,0.695405
8385,0.98,0.597106
8386,0.46,0.780231
8387,0.21,0.329819
8388,0.65,0.070332
8389,0.91,0.693765
8390,0.04,0.60474
8391,0.61,0.597735
8392,0.67,0.976309
8393,0.84,0.97133
8394,0.52,0.493765
8395,0.79,0.819711
8396,0.01,0.153627
8397,0.46,0.141592
8398,0.73,0.631876
8399,0.67,0.970165
8400,0.03,0.929791
8401,0.67,0.783621
8402,0.89,0.267498
8403,0.21,0.994965
8404,0.2,0.24769
8405,0.04,0.506625
8406,0.12,0.018775
8407,0.58,0.575322
8408,1,0.577922
8409,0.43,0.397591
8410,0.22,0.858947
8411,0.43,0.695127
8412,0.01,0.736887
8413,0.09,0.061772
8414,0.32,0.929804
8415,0.25,0.481178
8416,0.74,0.965266
8417,0.46,0.697093
8418,0.27,0.313439
8419,0.2,0.935078
8420,0.71,0.332729
8421,0.86,0.58157
8422,0.24,0.548725
8423,0.91,0.944521
8424,0.19,0.467218
8425,0.11,0.343394
8426,0.93,0.402923
8427,0.45,0.287419
8428,0.64,0.418293
8429,0.4,0.558046
8430,0.75,0.921356
8431,0.57,0.152262
8432,0.93,0.339914
8433,0.07,0.214215
8434,0.78,0.09837
8435,0.97,0.405332
8436,0.32,0.198558
8437,0.06,0.749324
8438,0.16,0.994031
8439,0.91,0.577475
8440,0.83,0.182157
8441,0.43,0.74726
8442,0.68,0.983351
8443,0.37,0.718194
8444,0.26,0.59805
8445,0.41,0.270931
8446,0.83,0.671329
8447,0.28,0.461063
8448,0.2,0.904178
8449,0.46,0.304511
8450,0.66,0.738061
8451,0.28,0.153303
8452,0.85,0.720692
8453,0.39,0.690478
8454,0.74,0.411169
8455,0.2,0.979367
8456,0.05,0.154345
8457,0.61,0.948968
8458,0.06,0.114172
8459,0.17,0.692377
8460,0.08,0.593296
8461,0.42,0.413119
8462,0.25,0.116176
8463,0.64,0.559476
8464,0.86,0.868707
8465,0.26,0.683473
8466,0.59,0.736993
8467,0.53,0.050164
8468,0.8,0.984383
8469,0.83,0.262107
8470,0.51,0.98806
8471,0.56,0.890204
8472,0.32,0.885601
8473,0.78,0.662467
8474,0.69,0.811718
8475,0.88,0.665055
8476,0.47,0.898432
8477,0.87,0.650697
8478,0.44,0.163454
8479,0.6,0.442882
8480,0.7,0.35521
8481,0.33,0.285273
8482,0.67,0.537866
8483,0.85,0.83759
8484,0.78,0.175376
8485,0.13,0.73618
8486,0.66,0.505329
8487,0.13,0.358363
8488,0.73,0.959702
8489,0.18,0.059846
8490,0.02,0.469152
8491,0.45,0.707808
8492,0.26,0.325174
8493,0.28,0.928738
8494,0.73,0.948577
8495,0.76,0.634768
8496,0.8,0.626774
8497,0.75,0.720241
8498,0.19,0.176812
8499,0.48,0.186504
8500,0.57,0.892807
8501,0.96,0.513192
8502,0.63,0.891725
8503,0.78,0.318271
8504,0.84,0.432585
8505,0.06,0.306616
8506,0.53,0.129298
8507,0.1,0.880002
8508,0.43,0.059627
8509,0.45,0.512279
8510,0.26,0.514803
8511,0.17,0.783162
8512,0.52,0.367505
8513,0.19,0.822813
8514,0.63,0.333148
8515,0.88,0.618513
8516,0.22,0.256261
8517,0.06,0.407658
8518,0.58,0.240303
8519,0.98,0.323594
8520,0.64,0.963577
8521,0.78,0.470073
8522,0.7,0.968361
8523,0.51,0.816712
8524,0.63,0.225591
8525,0.62,0.845527
8526,0.29,0.930163
8527,0.71,0.162459
8528,0.76,0.993331
8529,0.24,0.760925
8530,0.61,0.778504
8531,0.59,0.230304
8532,0.73,0.731591
8533,0.85,0.12218
8534,0.71,0.745165
8535,0.8,0.446653
8536,0.2,0.339774
8537,0.19,0.00717
8538,0.06,0.333748
8539,0.61,0.191527
8540,0.8,0.76768
8541,0.05,0.24704
8542,0.7,0.807009
8543,0.08,0.706638
8544,0.08,0.817507
8545,0.78,0.718618
8546,0.23,0.810913
8547,0.69,0.320533
8548,0.02,0.883751
8549,0.84,0.89765
8550,0.45,0.967047
8551,0.99,0.274786
8552,0.11,0.081363
8553,0.86,0.847969
8554,0.85,0.522102
8555,0.43,0.300419
8556,0.87,0.242315
8557,0.07,0.815754
8558,0.71,0.535226
8559,0.91,0.568372
8560,0.48,0.596398
8561,0.08,0.87067
8562,0.47,0.448034
8563,0.24,0.883199
8564,0.65,0.282141
8565,0.61,0.086536
8566,0.94,0.384568
8567,0.87,0.574011
8568,0.73,0.477355
8569,0.15,0.439605
8570,0.98,0.469911
8571,0.76,0.963961
8572,0.52,0.474381
8573,0.39,0.994274
8574,0.4,0.838898
8575,0.43,0.799707
8576,0.78,0.466515
8577,0.52,0.048639
8578,0.52,0.062517
8579,0.3,0.982741
8580,0.15,0.312548
8581,0.8,0.973166
8582,0.7,0.443887
8583,0.87,0.677433
8584,0.15,0.496701
8585,0.34,0.528111
8586,0.41,0.269512
8587,0.93,0.822053
8588,0.38,0.318351
8589,0.37,0.452403
8590,0.3,0.558134
8591,0.16,0.445106
8592,0.83,0.423253
8593,0.49,0.110056
8594,0.89,0.058079
8595,0.76,0.12057
8596,0.07,0.632184
8597,0.83,0.674788
8598,0.14,0.002042
8599,0.65,0.261446
8600,0.78,0.324032
8601,0.25,0.639718
8602,0.59,0.56864
8603,0.98,0.082405
8604,0.05,0.927505
8605,0.92,0.452747
8606,0.73,0.681103
8607,0.05,0.169264
8608,0.05,0.041379
8609,0.63,0.210064
8610,0.2,0.09287
8611,0.4,0.226942
8612,0.46,0.26204
8613,0.6,0.929995
8614,0.87,0.955165
8615,0.17,0.21133
8616,0.45,0.683844
8617,0.86,0.129031
8618,0.83,0.826575
8619,0.07,0.199816
8620,0.04,0.119534
8621,0.64,0.011067
8622,0.1,0.245273
8623,0.05,0.405472
8624,0.96,0.355968
8625,0.96,0.157319
8626,0.58,0.849372
8627,0.76,0.585313
8628,0.67,0.463721
8629,0.75,0.713534
8630,0.73,0.415715
8631,0.28,0.857794
8632,0.41,0.999485
8633,0.09,0.186964
8634,0.89,0.988991
8635,0.33,0.83043
8636,0.69,0.43247
8637,0.03,0.822662
8638,0.14,0.591945
8639,0.76,0.551704
8640,0.76,0.028937
8641,0.66,0.312685
8642,0.55,0.182944
8643,0.47,0.359625
8644,0.08,0.836615
8645,0.12,0.276779
8646,0.73,0.20524
8647,1,0.011266
8648,0.43,0.287213
8649,0.14,0.876592
8650,0.63,0.763646
8651,0.72,0.17696
8652,0.05,0.035906
8653,0.62,0.178276
8654,0.37,0.432369
8655,0.87,0.747746
8656,0.55,0.93179
8657,0.54,0.012827
8658,0.84,0.114401
8659,0.81,0.314373
8660,0.76,0.75704
8661,0.33,0.034398
8662,0.5,0.487398
8663,0.34,0.251841
8664,0.65,0.3126
8665,0.11,0.058487
8666,0.88,0.932797
8667,0.29,0.974187
8668,0.75,0.717304
8669,0.69,0.477136
8670,0.14,0.436118
8671,0.46,0.800451
8672,0.22,0.379871
8673,0.08,0.168576
8674,0.78,0.519959
8675,0.41,0.985151
8676,0.58,0.653291
8677,0.44,0.493009
8678,0.95,0.684203
8679,0.2,0.758263
8680,0.41,0.346012
8681,0.36,0.792946
8682,0.54,0.764723
8683,0.47,0.732575
8684,0.35,0.128778
8685,0.53,0.952347
8686,0.09,0.310268
8687,0.78,0.361073
8688,0.19,0.84304
8689,0.91,0.780041
8690,0.75,0.983904
8691,0.43,0.520788
8692,0.44,0.956721
8693,0.23,0.923965
8694,0.28,0.193064
8695,0.35,0.847096
8696,0.18,0.515631
8697,0.99,0.803273
8698,0.27,0.424243
8699,0.97,0.359151
8700,0.8,0.369045
8701,0.56,0.136901
8702,0.35,0.599601
8703,0.63,0.493026
8704,0.03,0.012381
8705,0.44,0.697372
8706,1,0.109856
8707,0.06,0.482882
8708,0.6,0.862558
8709,0.7,0.228841
8710,0.01,0.965881
8711,0.75,0.583266
8712,0.48,0.10722
8713,0.29,0.108738
8714,0.39,0.893441
8715,0.76,0.77348
8716,0.9,0.558728
8717,0.09,0.826794
8718,0.01,0.318597
8719,0.64,0.068286
8720,0.95,0.269147
8721,0.88,0.621045
8722,0.57,0.894782
8723,0.98,0.534235
8724,0.7,0.126564
8725,0.83,0.841489
8726,0.28,0.58734
8727,0.65,0.061168
8728,0.17,0.850156
8729,0.23,0.875598
8730,0.31,0.49
8731,0.17,0.254394
8732,0.07,0.535298
8733,0.9,0.5793
8734,0.12,0.228186
8735,0.75,0.665233
8736,0.78,0.294447
8737,0.95,0.673029
8738,0.22,0.656893
8739,0.3,0.736135
8740,0.93,0.252329
8741,0.53,0.790081
8742,0.67,0.007201
8743,0.65,0.328915
8744,0.03,0.575067
8745,0.77,0.8116
8746,0.18,0.140324
8747,0.27,0.870588
8748,0.44,0.356907
8749,0.47,0.309063
8750,0.73,0.626476
8751,0.93,0.624777
8752,0.55,0.18928
8753,0.77,0.161765
8754,0.65,0.885671
8755,0.86,5.24E-005
8756,0.55,0.446888
8757,0.09,0.287712
8758,0.18,0.923844
8759,0.4,0.685712
8760,0.37,0.810894
