hour,nl,de,uk
7530,36186.5,24131,31067.5
7531,35741.5,24961.5,31779.5
7532,34662.5,28071,32398.5
7533,32747,31163.5,32066
7534,31042.5,32560.5,31410.5
7535,29810.5,32711,30446
7536,27698,33079,29721
7537,26035.5,33647.5,29249.5
7538,25556,33153.5,29405
7539,24866,32871,29386
7540,24912.5,32188.5,29123
7541,25574,31807.5,28531
7542,26599.5,30990,28113.5
7543,29916.5,30692,26323
7544,32751.5,30733.5,23767
7545,33222,30479.5,22202.5
7546,32674.5,29658,21784
7547,32535,29133.5,21517
7548,32912,27344,21604.5
7549,33021.5,24538,22209.5
7550,33049,22346,23267.5
7551,33167,21197,26300
7552,33816.5,20525,29046
7553,34847,20725.5,30818.5
7554,36497.5,21116.5,31230
7555,36578.5,20583.5,31926.5
7556,35936,19536.5,32620
7557,34167.5,19986.5,32091
7558,32543,21380,31436.5
7559,31084.5,22904.5,30790
7560,28812.5,23925.5,30154.5
7561,27054,25030.5,29648
7562,26136.5,24780,29768.5
7563,25969.5,23900.5,29656
7564,25804,23139,29285.5
7565,26153,22715,28389.5
7566,27220,22609,27683.5
7567,30572,23110,25859.5
7568,33665.5,23722.5,23538
7569,34677,23829.5,21843.5
7570,35048.5,23699,21250.5
7571,35359,23968.5,21103.5
7572,35904.5,23705,21119
7573,35423,21910,21626.5
7574,34848,20762,22964.5
7575,34530.5,20280,25532.5
7576,34516,20113.5,28245.5
7577,34690.5,20269.5,29929
7578,36127.5,20980,30363.5
7579,35850,21409.5,30809
7580,34789,23304,31317
7581,32518.5,25867,30871.5
7582,30402,27745.5,29438
7583,28953,28771,28684.5
7584,26472.5,29149,28241.5
7585,24631.5,29784.5,28056.5
7586,23504,29594.5,28523
7587,22984.5,28922,28640
7588,22936.5,28213.5,28115
7589,23390.5,27876.5,27355.5
7590,23369.5,27519,26915
7591,23760.5,27798.5,25473
7592,25114,27970,23403
7593,27059.5,27673.5,21674.5
7594,28059,26814.5,20811.5
7595,28618,26606,20174.5
7596,29332,25542.5,20268.5
7597,28694.5,23309,20548
7598,27821.5,21634.5,20813.5
7599,27034,20882.5,21284.5
7600,26953.5,20712.5,22143
7601,27767,20553,23826
7602,29991.5,20885,25261.5
7603,30239.5,20983,26034
7604,28927.5,21540,26338.5
7605,26788,22818.5,25734.5
7606,25727.5,24875,24696
7607,25467,26488.5,23756.5
7608,23265.5,27251,23298.5
7609,21662,27832,23507.5
7610,20525,27707,24253.5
7611,20428.5,26861.5,24706.5
7612,20840.5,26016,24441.5
7613,21268,25534,23949
7614,21382.5,25361,23608
7615,20998,25871,22058
7616,21484,26378,20374.5
7617,22209,26278,19254.5
7618,22876,25322.5,18594.5
7619,23494.5,25215,18366.5
7620,24298.5,24749,18348
7621,24357,22779.5,18386.5
7622,23977.5,21079.5,18651
7623,23523.5,20386,18829
7624,23605,20305,19644.5
7625,25075,20702.5,20783
7626,27402.5,20885,22015
7627,28194.5,20513.5,23267.5
7628,27708,19869,24319
7629,26518,20439,23977.5
7630,25598,21423,23248.5
7631,25131.5,22576.5,22659.5
7632,23511.5,23616.5,22517
7633,22413.5,24852,22488.5
7634,22330,24776,22955.5
7635,22069,24163,23411.5
7636,22527,23450.5,23467
7637,23643.5,22932.5,23440.5
7638,25178,22813.5,23302.5
7639,29135.5,23295,22470.5
7640,32250,23937.5,20488.5
7641,32912.5,23902,19833.5
7642,32783.5,23358.5,19425.5
7643,33242.5,24001,19362
7644,33859,24515,19584.5
7645,33850.5,22516.5,20116
7646,33993.5,21027.5,21533
7647,33542.5,20819,25175.5
7648,33489,20799.5,28332.5
7649,34010,21086.5,30148
7650,35455.5,21796.5,31065.5
7651,35130,22942.5,32041.5
7652,34172,26371.5,33186
7653,32165,29620.5,32795.5
7654,30644.5,30964.5,32369.5
7655,29067,31120.5,31661.5
7656,26813.5,31507,30802.5
7657,25188,32245,30073
7658,24749,32257.5,29945.5
7659,24624.5,32083.5,29782.5
7660,24985,31391.5,29524.5
7661,25775.5,30803,28834.5
7662,27049.5,30354,28106
7663,30232,30244.5,25754
7664,33191.5,30488.5,23098
7665,34219.5,30484.5,22147
7666,34684.5,29656,21815
7667,35151.5,29237,21392.5
7668,35545,28044,21494
7669,35194,25218.5,21950.5
7670,35214.5,23181.5,23389
7671,34966,22628.5,26309
7672,34980,22615.5,29087
7673,35361,22862,31193
7674,36544,23677,31821.5
7675,36093,24698,32472.5
7676,35006,27499,33348.5
7677,33135.5,30245,32746
7678,31562,31522,32407
7679,30003,31663,32107.5
7680,27386.5,32411,31727.5
7681,25811.5,33274,31318.5
7682,25622,33046.5,31057.5
7683,25447.5,32892.5,30821.5
7684,25598.5,32209,30631
7685,26128,31224,30112
7686,27285,30689.5,29063.5
7687,30247.5,30545.5,26953
7688,33269,30549.5,24567.5
7689,34294.5,30444,23601
7690,34532.5,29685.5,23017
7691,34874,29541.5,22427.5
7692,35504,28462.5,22447.5
7693,35358,26213,22742
7694,35175,24521,23939
7695,34799,24127,26710.5
7696,34585,23970.5,29392
7697,34846,24308.5,31311
7698,36038,24716.5,32182.5
7699,35629.5,25513.5,32962.5
7700,34522.5,28353.5,33659
7701,32663.5,31217.5,33172
7702,31060.5,32639,32775
7703,29811.5,32970,31926.5
7704,27294.5,33650.5,31024.5
7705,25783,34378.5,30427
7706,24999,34012,30319.5
7707,24729,33814.5,29977.5
7708,25100,32703.5,29478.5
7709,25723.5,32049.5,29107
7710,27273,31467.5,28671
7711,30615,31427,26721
7712,33623.5,31518.5,24413
7713,34545,31123,22919.5
7714,34613.5,30046,22422
7715,35057,29409.5,21905.5
7716,35489.5,28101,22009.5
7717,35260.5,25578.5,22476.5
7718,35066,23764,23648.5
7719,34736.5,23110,26787.5
7720,34655.5,22845.5,29161.5
7721,34998,23010,30469
7722,36249,23504,30833
7723,35931,24410,31135
7724,34900.5,27555.5,31995.5
7725,33044.5,30677.5,31552
7726,31477,32201,31079.5
7727,30214.5,32414.5,30213.5
7728,27705,32837,29306
7729,26102.5,33498.5,28948.5
7730,25264,33264,29119.5
7731,24868.5,32877.5,29118
7732,25147.5,32350.5,29112
7733,25928,31693,28842.5
7734,27249,30932.5,28609
7735,30370.5,30743,26571
7736,33400,30677.5,24236.5
7737,34307.5,30365,22688.5
7738,34420,29499,22257
7739,34843.5,28901.5,21871.5
7740,35082.5,27923,21778
7741,34673,25324,22212
7742,34076,23370.5,23451
7743,33418,22645,26124
7744,33243,22558.5,28736.5
7745,33990.5,22898,30229.5
7746,35536,23452.5,30546
7747,35135.5,24357,30941.5
7748,33794,27134,31569
7749,31891.5,29993.5,31319
7750,30278.5,31314,30654
7751,29264.5,31349,28963.5
7752,27004.5,31566.5,28569
7753,25262,31730,28408.5
7754,24534.5,31151,28690
7755,23978.5,30386.5,28784.5
7756,23933.5,29553.5,28564
7757,24558.5,28948.5,27963
7758,24400.5,28439,27730.5
7759,24457.5,28498.5,26087
7760,25696,28516,23952
7761,27296,28429,21897
7762,28444.5,27599,20941
7763,29026.5,27191,20867.5
7764,29331.5,26296.5,21240
7765,28818,24119,21192
7766,28026,22236,21363
7767,27375.5,21198.5,21569
7768,27569,20727.5,22799
7769,28693.5,20960.5,24270
7770,30783.5,21248.5,25502
7771,30767.5,21045.5,26006
7772,29680,21117,26470
7773,27723,22394.5,26155.5
7774,26610,24020,25203.5
7775,26360,24859,24006
7776,24494,25116.5,23687
7777,22488.5,25218,23580.5
7778,21655,24469,23928.5
7779,21271.5,23388.5,24238.5
7780,21616.5,22409.5,24174.5
7781,21698.5,21978,23747
7782,21356.5,21914,23777.5
7783,20926,22633,22629
7784,21412.5,23393.5,21034.5
7785,22628,23612.5,19917.5
7786,23772.5,22944,19198.5
7787,24999.5,22836.5,19173.5
7788,26473,22590,19259
7789,26304.5,20860.5,19145.5
7790,25404.5,19559,19219
7791,24800,18940.5,19224
7792,24705,18608,19615
7793,25876.5,18354.5,20754.5
7794,28027,18299,21535.5
7795,28584.5,17977.5,22486.5
7796,27977.5,17778,23667.5
7797,26838,18279.5,23751.5
7798,26290.5,19534,22994
7799,26205.5,20028,22525.5
7800,24377.5,20464.5,22480.5
7801,23283.5,21215,22769.5
7802,22815.5,20674.5,23378.5
7803,22758.5,19714,23811
7804,23174,19064.5,23939
7805,24215.5,18764,24118.5
7806,25783.5,18976.5,24059
7807,29815,20072.5,23093
7808,33499,21054.5,21356
7809,34824,21476.5,21346
7810,35115.5,21332.5,21451.5
7811,35849,21641.5,20393
7812,36485.5,21818,20222
7813,36433.5,20401,20962.5
7814,36426,18855.5,22659
7815,36075,18085,26495
7816,35974,17921,29392
7817,36140,17933.5,31372.5
7818,36879,18129,32606.5
7819,36303,17985.5,33481
7820,35317.5,18055,34407
7821,33454.5,18621.5,33893.5
7822,32009.5,19341.5,33317.5
7823,30949,19963.5,32944
7824,28456,20641,32796.5
7825,26708.5,21478,31978
7826,26171.5,21276,31727
7827,26396.5,20513.5,31414.5
7828,26542,19992,31101.5
7829,27151.5,19792,30702.5
7830,28069.5,20125,29817
7831,31657,21207.5,27636
7832,34933.5,21878,25074
7833,35833.5,22453,24001
7834,35998.5,22335,23358.5
7835,36369.5,22711,22753.5
7836,37136.5,23028.5,22822.5
7837,37031,21387,23474.5
7838,36882.5,19904,24606.5
7839,36651.5,19368,27497
7840,36449,19505,29750
7841,36691.5,19615.5,31428.5
7842,37757,20239,32282.5
7843,37368,21289.5,32980
7844,36161,24678,33715.5
7845,34301.5,28199.5,33326
7846,32883,29897.5,32546.5
7847,31640.5,30433.5,31914
7848,29483,30935,31308
7849,27570.5,31553,30584.5
7850,26729.5,31337.5,30453.5
7851,26338.5,31072.5,30345
7852,26528,30695.5,29957
7853,26754.5,30458.5,29509.5
7854,27993.5,29702.5,28819
7855,31506.5,29641.5,26950
7856,34733,29754,25418
7857,35706,29432.5,24209
7858,35917,28286,23671
7859,36428.5,27769,23078.5
7860,36897,26804.5,22896
7861,36618.5,24481.5,23507.5
7862,36334.5,22502,24948
7863,35916,22038,27836.5
7864,35701,21746.5,30179.5
7865,36157,21755,31533
7866,37435,22243.5,31946
7867,37029,23313,32521.5
7868,36097.5,26523,33095.5
7869,34298,29773.5,32614
7870,32733.5,31401.5,32114.5
7871,31431,31744,31467.5
7872,29023,32349,30588
7873,27178.5,33036.5,29958.5
7874,26484.5,32651.5,30089.5
7875,26261.5,32269,30023
7876,26266.5,31556,29807.5
7877,26673,30944,29549.5
7878,27667,30336.5,28680
7879,31073,30391.5,26463
7880,34403.5,30717.5,24248
7881,35273.5,30355,22806.5
7882,35202,29199.5,22282
7883,35535,28531,21833.5
7884,35959.5,26921,21942
7885,35895.5,24146,22426
7886,35802.5,22826.5,23709
7887,35623.5,22416.5,26935
7888,35719.5,22067,29586
7889,36317,22227,30900
7890,37321.5,22736.5,31296
7891,36920.5,23766.5,31958
7892,36035,26970.5,32598
7893,34259,30031.5,32297
7894,32731,31546,32259
7895,31473,31977.5,31767.5
7896,29159.5,32334.5,31458
7897,27540.5,32731,30813.5
7898,26782.5,32204.5,30887
7899,26487.5,31641,30695
7900,26598.5,30971.5,30601
7901,27205.5,30577.5,30225
7902,28222.5,29783,28924
7903,31257.5,29832,26822
7904,34341.5,29989,24375.5
7905,35066.5,29934.5,23097
7906,35149.5,29061.5,22637
7907,35430,28444,22328.5
7908,35668.5,26990,22354
7909,35508,24373,22830
7910,34894,22737.5,24406.5
7911,34496,22401,27744.5
7912,34318.5,22016.5,30489
7913,35128.5,22122.5,32265.5
7914,36341,22775.5,32895
7915,35831,23569.5,33646
7916,34652,26453.5,34326
7917,32889.5,29489.5,33425
7918,31542.5,30983.5,32231
7919,30780,30934,30611.5
7920,28888.5,31290,29801.5
7921,27225,31641,29409.5
7922,26192.5,31181,29817
7923,25609.5,30510,30008.5
7924,25712,29620.5,29672
7925,25754.5,29216.5,29094
7926,25463.5,28688,27858
7927,25102.5,28838.5,26119
7928,26579.5,28838,24078.5
7929,28133.5,28518.5,22621.5
7930,29544,27424.5,22087
7931,30054.5,26636,21709.5
7932,30172,26028,21367.5
7933,29767.5,23976,21240
7934,29067.5,22122,21484
7935,28669,21354,22087
7936,28802.5,21036,23141.5
7937,29987,21294.5,24768.5
7938,31782.5,21549,25976.5
7939,31638.5,21416.5,26918
7940,30674,21400,27415
7941,28894,22376,26611
7942,27955.5,23936.5,25462
7943,28007,24837,24693
7944,26634,25197,24259
7945,25374.5,25371,24192.5
7946,24219.5,24532,24459
7947,23632.5,23474,24895.5
7948,23632.5,22698,24937
7949,23698.5,22405,24658
7950,23136.5,22436,24011
7951,22355,23151,22906.5
7952,22961,23826.5,21283.5
7953,24144.5,24089.5,19734
7954,25500,23460,19079
7955,26613.5,23285,18663
7956,27702.5,23086.5,18421
7957,27625,21731,19022
7958,26846.5,20684.5,19057
7959,26411,19635,19330.5
7960,26254.5,19241,19968
7961,27463.5,19017,20883
7962,29614,18914.5,21884
7963,30233,18679,22859
7964,29764,18837,24170.5
7965,28887,19248.5,24222
7966,28460.5,20248,23613.5
7967,28594.5,21320.5,23000
7968,27230,22373,22565
7969,26381,23640.5,22993.5
7970,25770.5,23483.5,23291
7971,25709.5,22595,24125.5
7972,25686,21929.5,24397.5
7973,26225,21679.5,24710.5
7974,27539.5,21699,24030
7975,31363,22437,23144
7976,35006.5,23492.5,21396.5
7977,36152.5,23801.5,20283.5
7978,36597.5,23475,19868
7979,37283.5,23837.5,19928.5
7980,37793.5,23854.5,20298
7981,37803,22189.5,20436
7982,37653.5,20787.5,22016.5
7983,37210,20277,26192.5
7984,36931.5,20552,29095.5
7985,37465.5,20881,30894.5
7986,38418.5,21696.5,31542
7987,37918,22836.5,32081
7988,37191,26266.5,32626.5
7989,35405,29014.5,32265.5
7990,33889,30829,31774
7991,32771,31506.5,31188.5
7992,30864,32261,30620
7993,29577.5,32906.5,29996.5
7994,28808.5,32461.5,30047
7995,28105.5,32294,30086.5
7996,27856,31720.5,30077
7997,28022.5,31243.5,29774
7998,28789,30761,28503.5
7999,31967,30744,26303.5
8000,35150,30745.5,23896
8001,35801.5,30430,22486.5
8002,35921,29320,22191.5
8003,36259.5,28434.5,22101.5
8004,36771.5,27272.5,22327
8005,36480.5,25122,22966
8006,36385,23429.5,24278.5
8007,36033.5,22488.5,27353.5
8008,35966.5,22172,29831.5
8009,36802,22400.5,31006
8010,38083,22954.5,31387
8011,37814.5,23600.5,32148.5
8012,36923.5,26589,32504
8013,35364,29682,31774
8014,33863.5,31067.5,31134
8015,32962,31329,30350
8016,30853,31732,29685.5
8017,30097.5,32032.5,29046
8018,29605,31364,29203
8019,29097.5,30899,29325
8020,29073.5,30578,29381.5
8021,29513.5,30352.5,29709.5
8022,30524.5,29670.5,28572.5
8023,33648.5,29948,26191
8024,36977.5,29976,23793
8025,37650,29640,23136
8026,37676,28703,22926.5
8027,37839,27922.5,22756
8028,38406,26629,22803
8029,38528.5,24259.5,23397.5
8030,38602,22952.5,24682.5
8031,38189.5,22085,27908
8032,38250,21595,30305
8033,38999.5,21691.5,31368
8034,39942,22355,31468.5
8035,39509.5,23674,31709
8036,38632.5,26697.5,32259.5
8037,37333,29557.5,31943.5
8038,35886,31127.5,31850.5
8039,34972.5,31429.5,31392.5
8040,33527,31990,30658.5
8041,32401,32641,29732.5
8042,31233,32364,29674.5
8043,30328,32068,29869
8044,29574.5,31478.5,30184.5
8045,29639,31105,30447.5
8046,30322.5,30514.5,29053.5
8047,32992,30194,26814
8048,35850.5,29878,24537
8049,36503,29423,23105.5
8050,36612,28324.5,22661.5
8051,37071,27271,22533.5
8052,37435.5,26406,22557
8053,37347,24757.5,23264.5
8054,37212,23063,24531.5
8055,36693,22188,27680.5
8056,36542,21667,30067.5
8057,37141.5,21606,31060.5
8058,38266.5,21746.5,31149
8059,37860.5,21480,31522.5
8060,37189,21698,32186
8061,35767,22809,31899.5
8062,34518,24054.5,31872.5
8063,33669.5,24889.5,31217
8064,32077,25839,30754
8065,30604,26712,30073
8066,30219,26550.5,30061
8067,29565.5,25787.5,30272
8068,29297.5,25060,30487.5
8069,29217.5,24456.5,30704
8070,30114,24069,29206.5
8071,32687.5,24447,26978
8072,35711.5,24914,24724
8073,36464.5,24913.5,23471.5
8074,36587.5,24552.5,22983
8075,36986,24225,22878
8076,37211.5,24293.5,23018.5
8077,36987.5,22543.5,23786.5
8078,36226,21163.5,25038
8079,35542.5,20198.5,28214
8080,35263.5,19709.5,30557.5
8081,36202.5,19711.5,31749.5
8082,37365.5,20361,31830.5
8083,37043,21459,32200
8084,36046.5,23806,32412
8085,34289.5,26312,31775.5
8086,33240.5,27549,31170
8087,32904.5,27949,30546.5
8088,31165,28445,29924.5
8089,29841,28882.5,29279.5
8090,28794.5,28338.5,29498
8091,27925.5,27499,29491.5
8092,27627.5,26843.5,29611
8093,27596.5,26324.5,29919
8094,27281,26135.5,28414.5
8095,26958.5,26296.5,26496.5
8096,28257,26403.5,24230
8097,29741,26213,22476
8098,31153,25340.5,21619
8099,31785,24899.5,21523.5
8100,32153.5,24646,21271
8101,31924,22780.5,21419
8102,30983.5,20996.5,21764.5
8103,30374,19945.5,22341.5
8104,30190,19519,23510
8105,31563,19662.5,25394.5
8106,33352.5,19607.5,26413
8107,33004.5,19521,26970
8108,32099,20505,27335
8109,30422.5,21926.5,26435
8110,29748.5,23492.5,25625.5
8111,29313.5,24484.5,24800.5
8112,28233.5,25128.5,24202
8113,26887,25276,24000.5
8114,25919.5,24518.5,24476
8115,25498,23535,25145
8116,25072.5,22909,25522.5
8117,25088.5,22499.5,25754
8118,25001.5,22448.5,24663.5
8119,24253.5,22792.5,23572.5
8120,24787,23253.5,21602
8121,26220.5,23259.5,20089
8122,27429,22374.5,19556.5
8123,28431.5,22097,19414
8124,29840.5,22370.5,19345.5
8125,30023,20882,19504
8126,29250,19541.5,19637.5
8127,28406,18534,19203.5
8128,28203.5,18055,19783
8129,29222,17794.5,20719
8130,30593.5,17678,21781
8131,30773.5,17304,22411
8132,30275,17779,22880.5
8133,29191,18978,22470.5
8134,28685.5,20190,21639.5
8135,28977.5,21064,21047.5
8136,27451,21784,20661.5
8137,26130.5,22523.5,20907.5
8138,25402.5,22255,22020.5
8139,25395.5,21458,23589.5
8140,25280,20860.5,24536
8141,25950.5,20736.5,25385.5
8142,27317.5,20979,24892
8143,30850.5,22068.5,23911
8144,34261.5,23219.5,21975.5
8145,35377,23587,20616
8146,35566.5,23255,20342.5
8147,36070,23183.5,20283
8148,36590.5,23400.5,20462
8149,36551.5,21499.5,21301
8150,36330,20284,23118
8151,35888,20005,27195.5
8152,35648.5,19477,29788
8153,36164,19667.5,31017.5
8154,37245.5,20212.5,31013.5
8155,36872,21494,31151.5
8156,36061,25450.5,31542
8157,34454,28913.5,31049.5
8158,33209,31055,30423
8159,32509,32228,29991
8160,30346,33026.5,29590.5
8161,28826,33956.5,29083
8162,28009,33508.5,29322.5
8163,27724.5,33081,29818
8164,27559.5,32292,30369
8165,27927.5,31619.5,30740.5
8166,28809,30772,29148.5
8167,31721,30035,26947
8168,35031,29820.5,24762
8169,35969,29359.5,22915.5
8170,35883,28159.5,22419.5
8171,36223,27080.5,21988.5
8172,36622.5,26188.5,22088.5
8173,36566,23893,22754.5
8174,36376,22347,24433.5
8175,36091.5,21553.5,27928.5
8176,35941,21213,30460.5
8177,36793,21299.5,32063
8178,37556,21847.5,32838.5
8179,37077.5,22970,33223
8180,36177.5,26363,34488
8181,34587,29635,33855
8182,33229,31133.5,33575
8183,32166.5,31415.5,33249.5
8184,30091,31869,32980.5
8185,28459,32416,32154
8186,27883,32049,32110.5
8187,27425,31926,31858.5
8188,27345.5,31735.5,31999.5
8189,27707,31231.5,32004.5
8190,28265,30528.5,30173.5
8191,31506,30409,27961.5
8192,34994,30225,25660
8193,35978,29689.5,24321.5
8194,36049,28558,23655
8195,36484.5,27804,23024
8196,36985.5,26734,23144.5
8197,36736.5,24417,23902.5
8198,36599,22989.5,25307.5
8199,36284,22010,28901.5
8200,36338.5,21513.5,31705.5
8201,36965,21487,33099
8202,37788,21880.5,33648
8203,37410.5,23128.5,34510.5
8204,36501,27001.5,35289
8205,34784.5,30115.5,35033
8206,33549,31491,34932.5
8207,32522.5,31648,34192.5
8208,30374.5,32226.5,33637
8209,28926.5,32771.5,33024
8210,28051.5,32540,32578
8211,27751,32512.5,32204.5
8212,27829,32039.5,32197
8213,28246,31449,31784.5
8214,28981,30733,30115.5
8215,31752,30392.5,27852
8216,34899,30311.5,25355
8217,35741.5,29952.5,24033.5
8218,35942.5,28781.5,23568
8219,36571.5,27834.5,23069
8220,37047,26925,23064
8221,36942.5,24665.5,23665.5
8222,36783,23138.5,25236.5
8223,36615.5,22281,28875
8224,36654,21845.5,31592
8225,37270,21823.5,32983.5
8226,38412.5,22256.5,33143.5
8227,38036,23477,33507.5
8228,37017.5,27205.5,34528
8229,35224,30304.5,33951.5
8230,34044.5,31835.5,33155
8231,32846,32048,32894
8232,30748,32481,32152
8233,29419.5,33017.5,31463
8234,28869.5,32637.5,31313
8235,28208,32526.5,31386.5
8236,28341,32180,31670
8237,28601,31727,31685.5
8238,29400,31122.5,29908.5
8239,32132.5,30803.5,27685
8240,35126.5,30586,25421
8241,35894,30272.5,23775.5
8242,35905,29101,23286
8243,36281,28224,22791
8244,36473.5,27603.5,22832
8245,36213.5,25392.5,23343
8246,35628.5,23624.5,24707
8247,34926,22541,28516
8248,34846.5,22209.5,31166.5
8249,35913.5,22354.5,32294.5
8250,36995,22933.5,32492
8251,36352,23767.5,33073.5
8252,35213.5,26873.5,33317
8253,33408,30026,32600
8254,32183.5,31773.5,31789
8255,31897,32265.5,30945.5
8256,30047.5,32880.5,30484.5
8257,28262,33305.5,30078.5
8258,27972,32466,30213
8259,27437,31995,30230.5
8260,27174.5,31302,30457
8261,27293,31178,30662
8262,27151.5,30797.5,28746
8263,27314.5,30802,26945
8264,28386.5,30376,24654.5
8265,29925.5,29574.5,22393
8266,31592,28194.5,21363
8267,32518,27434.5,21076.5
8268,32888,27110.5,21141.5
8269,32871.5,25013,21243.5
8270,32265.5,23231.5,21533.5
8271,31696.5,21896.5,22270.5
8272,31577.5,21183.5,23417.5
8273,32316,20829,25346
8274,33454,20753,26556
8275,33116.5,20584,26824
8276,32020.5,21628,26685.5
8277,30460,23159.5,26075.5
8278,29539.5,25102.5,25150.5
8279,29427.5,26845,24308.5
8280,27947,27859,23645
8281,26487,27966,23667
8282,25487,27392.5,24359
8283,24720.5,26480.5,25100
8284,24439,25466.5,25536.5
8285,24262,24816,26017.5
8286,24013.5,24547.5,24457
8287,22917,24881.5,23240.5
8288,23314.5,25156.5,21472.5
8289,24201.5,24744,20491
8290,25461.5,23593.5,19399.5
8291,26895,22978,19002.5
8292,28383,22937.5,19234.5
8293,28629.5,21453.5,19230.5
8294,27571,19774.5,19467.5
8295,27086,19118.5,19809
8296,27048,18860.5,20173.5
8297,28254.5,18787,21261.5
8298,29790.5,18750.5,22053.5
8299,30222.5,18325.5,22988
8300,29643,18470.5,23957
8301,28711.5,19505,23792
8302,28427,20859,22948.5
8303,28468.5,22232,22209
8304,27252.5,23212,21747.5
8305,26443.5,24093,21951.5
8306,25893,23725.5,22818.5
8307,25547,22874,23787
8308,25442,22205.5,24965.5
8309,26044.5,21681,25958
8310,27267,21614.5,24903.5
8311,30684,22233.5,24095
8312,34264,22996.5,22321.5
8313,35305,22999,21057
8314,35268,22376,20743.5
8315,35539.5,22131,20483
8316,35893.5,22768,20563.5
8317,35759,21368,21366
8318,35678,20183,22956.5
8319,35315,19733.5,27912
8320,35402,19735,31037
8321,36313.5,19873.5,32477
8322,37489,20446,32830.5
8323,37306.5,21470,33357.5
8324,36464,25447.5,33967.5
8325,34839.5,28758,33434.5
8326,33420,30364,33082.5
