hour,nl100,de100,frbelux100,nl92,de90,frbelux92,nl96,de95,frbelux96,uk100,uk94,uk97
7877,8799,51797,66120,8095.08,46617.3,60830.4,8447.04,49207.15,63475.2,25458,23930.52,24694.26
7878,9335,54506.5,69082,8588.2,49055.85,63555.44,8961.6,51781.175,66318.72,27068,25443.92,26255.96
7879,10890,63135.8,75837,10018.8,56822.22,69770.04,10454.4,59979.01,72803.52,32861,30889.34,31875.17
7880,13344,69601.3,82571,12276.48,62641.17,75965.32,12810.24,66121.235,79268.16,39709,37326.46,38517.73
7881,14649,71642.3,83946,13477.08,64478.07,77230.32,14063.04,68060.185,80588.16,41021,38559.74,39790.37
7882,15085,72027.5,84551,13878.2,64824.75,77786.92,14481.6,68426.125,81168.96,41849,39338.06,40593.53
7883,15104,72782.3,84455,13895.68,65504.07,77698.6,14499.84,69143.185,81076.8,41404,38919.76,40161.88
7884,15034,72997,84701,13831.28,65697.3,77924.92,14432.64,69347.15,81312.96,40796,38348.24,39572.12
7885,14861,72249.5,84363,13672.12,65024.55,77613.96,14266.56,68637.025,80988.48,40553,38119.82,39336.41
7886,14933,71890.8,83341,13738.36,64701.72,76673.72,14335.68,68296.26,80007.36,40647,38208.18,39427.59
7887,14914,70893,82040,13720.88,63803.7,75476.8,14317.44,67348.35,78758.4,41101,38634.94,39867.97
7888,14954,70650.3,80741,13757.68,63585.27,74281.72,14355.84,67117.785,77511.36,42371,39828.74,41099.87
7889,15341,71524.3,80580,14113.72,64371.87,74133.6,14727.36,67948.085,77356.8,46780,43973.2,45376.6
7890,16293,73485.8,84359,14989.56,66137.22,77610.28,15641.28,69811.51,80984.64,48237,45342.78,46789.89
7891,15527,72747.5,87633,14284.84,65472.75,80622.36,14905.92,69110.125,84127.68,47409,44564.46,45986.73
7892,14890,70878.5,86516,13698.8,63790.65,79594.72,14294.4,67334.575,83055.36,45651,42911.94,44281.47
7893,14024,66900,81081,12902.08,60210,74594.52,13463.04,63555,77837.76,42757,40191.58,41474.29
7894,13070,63076.8,76154,12024.4,56769.12,70061.68,12547.2,59922.96,73107.84,38753,36427.82,37590.41
7895,11865,60295.5,76039,10915.8,54265.95,69955.88,11390.4,57280.725,72997.44,34326,32266.44,33296.22
7896,10785,55599.8,76538,9922.2,50039.82,70414.96,10353.6,52819.81,73476.48,30288,28470.72,29379.36
7897,9847,51832.3,72970,9059.24,46649.07,67132.4,9453.12,49240.685,70051.2,29080,27335.2,28207.6
7898,9213,49900.3,70484,8475.96,44910.27,64845.28,8844.48,47405.285,67664.64,28583,26868.02,27725.51
7899,8884,48809,68622,8173.28,43928.1,63132.24,8528.64,46368.55,65877.12,27585,25929.9,26757.45
7900,8760,48988.3,65725,8059.2,44089.47,60467,8409.6,46538.885,63096,26853,25241.82,26047.41
7901,8848,50359.5,65084,8140.16,45323.55,59877.28,8494.08,47841.525,62480.64,26380,24797.2,25588.6
7902,9370,53922.3,68309,8620.4,48530.07,62844.28,8995.2,51226.185,65576.64,27881,26208.14,27044.57
7903,10950,62405.3,75477,10074,56164.77,69438.84,10512,59285.035,72457.92,33592,31576.48,32584.24
7904,13357,69053.8,82226,12288.44,62148.42,75647.92,12822.72,65601.11,78936.96,40579,38144.26,39361.63
7905,14556,70727.8,83351,13391.52,63655.02,76682.92,13973.76,67191.41,80016.96,41853,39341.82,40597.41
7906,14909,70698,83298,13716.28,63628.2,76634.16,14312.64,67163.1,79966.08,42086,39560.84,40823.42
7907,14801,71104.8,82950,13616.92,63994.32,76314,14208.96,67549.56,79632,41663,39163.22,40413.11
7908,14611,71427,82863,13442.12,64284.3,76233.96,14026.56,67855.65,79548.48,41618,39120.92,40369.46
7909,14284,70723.5,82161,13141.28,63651.15,75588.12,13712.64,67187.325,78874.56,41754,39248.76,40501.38
7910,14299,70217.3,80988,13155.08,63195.57,74508.96,13727.04,66706.435,77748.48,41720,39216.8,40468.4
7911,14309,69535.5,79597,13164.28,62581.95,73229.24,13736.64,66058.725,76413.12,41852,39340.88,40596.44
7912,14486,69196,79573,13327.12,62276.4,73207.16,13906.56,65736.2,76390.08,42715,40152.1,41433.55
7913,14990,70371,78534,13790.8,63333.9,72251.28,14390.4,66852.45,75392.64,46445,43658.3,45051.65
7914,16087,72644.5,83470,14800.04,65380.05,76792.4,15443.52,69012.275,80131.2,47521,44669.74,46095.37
7915,15561,71738.8,87219,14316.12,64564.92,80241.48,14938.56,68151.86,83730.24,46291,43513.54,44902.27
7916,15050,70249.3,86591,13846,63224.37,79663.72,14448,66736.835,83127.36,44571,41896.74,43233.87
7917,14213,66461.3,81657,13075.96,59815.17,75124.44,13644.48,63138.235,78390.72,41680,39179.2,40429.6
7918,13167,62884.5,76985,12113.64,56596.05,70826.2,12640.32,59740.275,73905.6,37724,35460.56,36592.28
7919,11924,59692.8,77363,10970.08,53723.52,71173.96,11447.04,56708.16,74268.48,33278,31281.32,32279.66
7920,10893,55216.8,78111,10021.56,49695.12,71862.12,10457.28,52455.96,74986.56,29342,27581.48,28461.74
7921,9885,51751.3,74337,9094.2,46576.17,68390.04,9489.6,49163.735,71363.52,27969,26290.86,27129.93
7922,9211,49748.5,72221,8474.12,44773.65,66443.32,8842.56,47261.075,69332.16,27060,25436.4,26248.2
7923,8876,48690.3,70298,8165.92,43821.27,64674.16,8520.96,46255.785,67486.08,25913,24358.22,25135.61
7924,8758,48909,67692,8057.36,44018.1,62276.64,8407.68,46463.55,64984.32,24739,23254.66,23996.83
7925,8819,50304.3,67249,8113.48,45273.87,61869.08,8466.24,47789.085,64559.04,24174,22723.56,23448.78
7926,9329,53719.8,70500,8582.68,48347.82,64860,8955.84,51033.81,67680,25396,23872.24,24634.12
7927,10830,61897,77770,9963.6,55707.3,71548.4,10396.8,58802.15,74659.2,30830,28980.2,29905.1
7928,13235,68758.8,84508,12176.2,61882.92,77747.36,12705.6,65320.86,81127.68,37369,35126.86,36247.93
7929,14550,70549.8,85806,13386,63494.82,78941.52,13968,67022.31,82373.76,38948,36611.12,37779.56
7930,15069,70616.5,86209,13863.48,63554.85,79312.28,14466.24,67085.675,82760.64,39208,36855.52,38031.76
7931,15182,71044,85617,13967.44,63939.6,78767.64,14574.72,67491.8,82192.32,38986,36646.84,37816.42
7932,15197,70852,85306,13981.24,63766.8,78481.52,14589.12,67309.4,81893.76,38960,36622.4,37791.2
7933,14956,70029.5,84267,13759.52,63026.55,77525.64,14357.76,66528.025,80896.32,38962,36624.28,37793.14
7934,14962,68685.5,82418,13765.04,61816.95,75824.56,14363.52,65251.225,79121.28,38766,36440.04,37603.02
7935,14968,67472.3,80408,13770.56,60725.07,73975.36,14369.28,64098.685,77191.68,39060,36716.4,37888.2
7936,14886,67012.8,78765,13695.12,60311.52,72463.8,14290.56,63662.16,75614.4,40064,37660.16,38862.08
7937,15183,68724.5,78923,13968.36,61852.05,72609.16,14575.68,65288.275,75766.08,43578,40963.32,42270.66
7938,15822,71351.5,83285,14556.24,64216.35,76622.2,15189.12,67783.925,79953.6,44578,41903.32,43240.66
7939,15106,70384.8,86331,13897.52,63346.32,79424.52,14501.76,66865.56,82877.76,43385,40781.9,42083.45
7940,14386,68464.5,84985,13235.12,61618.05,78186.2,13810.56,65041.275,81585.6,41161,38691.34,39926.17
7941,13544,64360.5,80494,12460.48,57924.45,74054.48,13002.24,61142.475,77274.24,38675,36354.5,37514.75
7942,12435,61170,76367,11440.2,55053,70257.64,11937.6,58111.5,73312.32,35384,33260.96,34322.48
7943,11461,59115.5,76532,10544.12,53203.95,70409.44,11002.56,56159.725,73470.72,32074,30149.56,31111.78
7944,10703,54897,76952,9846.76,49407.3,70795.84,10274.88,52152.15,73873.92,28924,27188.56,28056.28
7945,9804,51424,73311,9019.68,46281.6,67446.12,9411.84,48852.8,70378.56,27585,25929.9,26757.45
7946,9266,49437.8,70915,8524.72,44494.02,65241.8,8895.36,46965.91,68078.4,26646,25047.24,25846.62
7947,8854,48245,68445,8145.68,43420.5,62969.4,8499.84,45832.75,65707.2,25339,23818.66,24578.83
7948,8667,47843,65019,7973.64,43058.7,59817.48,8320.32,45450.85,62418.24,24337,22876.78,23606.89
7949,8454,48006,63484,7777.68,43205.4,58405.28,8115.84,45605.7,60944.64,23648,22229.12,22938.56
7950,8751,47935.5,64368,8050.92,43141.95,59218.56,8400.96,45538.725,61793.28,24135,22686.9,23410.95
7951,9165,48894.8,66887,8431.8,44005.32,61536.04,8798.4,46450.06,64211.52,26523,24931.62,25727.31
7952,10203,52481.8,69924,9386.76,47233.62,64330.08,9794.88,49857.71,67127.04,29602,27825.88,28713.94
7953,11230,55877.3,72402,10331.6,50289.57,66609.84,10780.8,53083.435,69505.92,32618,30660.92,31639.46
7954,12077,59244.5,75316,11110.84,53320.05,69290.72,11593.92,56282.275,72303.36,34688,32606.72,33647.36
7955,12826,60624,75644,11799.92,54561.6,69592.48,12312.96,57592.8,72618.24,35391,33267.54,34329.27
7956,12753,61561.5,75282,11732.76,55405.35,69259.44,12242.88,58483.425,72270.72,36109,33942.46,35025.73
7957,12584,60848,75878,11577.28,54763.2,69807.76,12080.64,57805.6,72842.88,36585,34389.9,35487.45
7958,11936,59000.8,73309,10981.12,53100.72,67444.28,11458.56,56050.76,70376.64,36357,34175.58,35266.29
7959,11882,57469.3,71047,10931.44,51722.37,65363.24,11406.72,54595.835,68205.12,36292,34114.48,35203.24
7960,12008,56989,69792,11047.36,51290.1,64208.64,11527.68,54139.55,67000.32,37298,35060.12,36179.06
7961,13088,58958.3,70347,12040.96,53062.47,64719.24,12564.48,56010.385,67533.12,40302,37883.88,39092.94
7962,13836,62087,75249,12729.12,55878.3,69229.08,13282.56,58982.65,72239.04,42026,39504.44,40765.22
7963,13451,61808,78842,12374.92,55627.2,72534.64,12912.96,58717.6,75688.32,40666,38226.04,39446.02
7964,12872,59967,78402,11842.24,53970.3,72129.84,12357.12,56968.65,75265.92,38067,35782.98,36924.99
7965,12246,57016.8,74828,11266.32,51315.12,68841.76,11756.16,54165.96,71834.88,35645,33506.3,34575.65
7966,11491,54830.8,71755,10571.72,49347.72,66014.6,11031.36,52089.26,68884.8,32886,30912.84,31899.42
7967,10761,54089.3,73158,9900.12,48680.37,67305.36,10330.56,51384.835,70231.68,30140,28331.6,29235.8
7968,10056,51031,74729,9251.52,45927.9,68750.68,9653.76,48479.45,71739.84,27329,25689.26,26509.13
7969,9068,48195.3,71476,8342.56,43375.77,65757.92,8705.28,45785.535,68616.96,26422,24836.68,25629.34
7970,8374,45511,68161,7704.08,40959.9,62708.12,8039.04,43235.45,65434.56,25428,23902.32,24665.16
7971,7957,44395.3,65726,7320.44,39955.77,60467.92,7638.72,42175.535,63096.96,24029,22587.26,23308.13
7972,7762,44099.3,62093,7141.04,39689.37,57125.56,7451.52,41894.335,59609.28,22841,21470.54,22155.77
7973,7695,43987,60105,7079.4,39588.3,55296.6,7387.2,41787.65,57700.8,22124,20796.56,21460.28
7974,7771,43147,60140,7149.32,38832.3,55328.8,7460.16,40989.65,57734.4,22103,20776.82,21439.91
7975,8028,42594,61140,7385.76,38334.6,56248.8,7706.88,40464.3,58694.4,23579,22164.26,22871.63
7976,8582,44755.5,62249,7895.44,40279.95,57269.08,8238.72,42517.725,59759.04,25644,24105.36,24874.68
7977,9415,48336.8,63621,8661.8,43503.12,58531.32,9038.4,45919.96,61076.16,28497,26787.18,27642.09
7978,10200,52236.8,66647,9384,47013.12,61315.24,9792,49624.96,63981.12,32025,30103.5,31064.25
7979,10772,55257.3,68952,9910.24,49731.57,63435.84,10341.12,52494.435,66193.92,34392,32328.48,33360.24
7980,11278,57984.8,70427,10375.76,52186.32,64792.84,10826.88,55085.56,67609.92,35744,33599.36,34671.68
7981,11725,57938.3,72296,10787,52144.47,66512.32,11256,55041.385,69404.16,36891,34677.54,35784.27
7982,11790,56484.5,70043,10846.8,50836.05,64439.56,11318.4,53660.275,67241.28,36942,34725.48,35833.74
7983,11635,55357.8,66941,10704.2,49822.02,61585.72,11169.6,52589.91,64263.36,36693,34491.42,35592.21
7984,11507,55461.5,65027,10586.44,49915.35,59824.84,11046.72,52688.425,62425.92,37495,35245.3,36370.15
7985,12051,57527,65168,11086.92,51774.3,59954.56,11568.96,54650.65,62561.28,40923,38467.62,39695.31
7986,13071,60499.8,69373,12025.32,54449.82,63823.16,12548.16,57474.81,66598.08,42271,39734.74,41002.87
7987,12863,61110.8,73236,11833.96,54999.72,67377.12,12348.48,58055.26,70306.56,40700,38258,39479
7988,12505,59034.3,74010,11504.6,53130.87,68089.2,12004.8,56082.585,71049.6,38746,36421.24,37583.62
7989,12011,56924.5,71442,11050.12,51232.05,65726.64,11530.56,54078.275,68584.32,36486,34296.84,35391.42
7990,11296,56189.3,68328,10392.32,50570.37,62861.76,10844.16,53379.835,65594.88,33418,31412.92,32415.46
7991,10537,55809,68799,9694.04,50228.1,63295.08,10115.52,53018.55,66047.04,30179,28368.26,29273.63
7992,9485,51725.5,69965,8726.2,46552.95,64367.8,9105.6,49139.225,67166.4,26713,25110.22,25911.61
7993,8986,47457.3,66667,8267.12,42711.57,61333.64,8626.56,45084.435,64000.32,26044,24481.36,25262.68
7994,8488,45578.5,64152,7808.96,41020.65,59019.84,8148.48,43299.575,61585.92,25884,24330.96,25107.48
7995,8285,45154.3,62370,7622.2,40638.87,57380.4,7953.6,42896.585,59875.2,25059,23555.46,24307.23
7996,8238,46128,59518,7578.96,41515.2,54756.56,7908.48,43821.6,57137.28,24449,22982.06,23715.53
7997,8382,48104.5,59035,7711.44,43294.05,54312.2,8046.72,45699.275,56673.6,24127,22679.38,23403.19
7998,8970,52450.3,62720,8252.4,47205.27,57702.4,8611.2,49827.785,60211.2,25901,24346.94,25123.97
7999,10596,61760.8,70260,9748.32,55584.72,64639.2,10172.16,58672.76,67449.6,32186,30254.84,31220.42
8000,13049,68953.5,77984,12005.08,62058.15,71745.28,12527.04,65505.825,74864.64,39599,37223.06,38411.03
8001,14431,71390.5,79848,13276.52,64251.45,73460.16,13853.76,67820.975,76654.08,41540,39047.6,40293.8
8002,14936,71674.5,80153,13741.12,64507.05,73740.76,14338.56,68090.775,76946.88,42296,39758.24,41027.12
8003,15062,72552.8,79464,13857.04,65297.52,73106.88,14459.52,68925.16,76285.44,42416,39871.04,41143.52
8004,15245,74156.5,79479,14025.4,66740.85,73120.68,14635.2,70448.675,76299.84,42643,40084.42,41363.71
8005,15231,73290.3,79173,14012.52,65961.27,72839.16,14621.76,69625.785,76006.08,42885,40311.9,41598.45
8006,15366,73493.3,78247,14136.72,66143.97,71987.24,14751.36,69818.635,75117.12,42768,40201.92,41484.96
8007,15351,71947.3,76808,14122.92,64752.57,70663.36,14736.96,68349.935,73735.68,42821,40251.74,41536.37
8008,15421,71389.5,75240,14187.32,64250.55,69220.8,14804.16,67820.025,72230.4,43775,41148.5,42461.75
8009,15999,72118.8,75551,14719.08,64906.92,69506.92,15359.04,68512.86,72528.96,47577,44722.38,46149.69
8010,16387,73979.8,79582,15076.04,66581.82,73215.44,15731.52,70280.81,76398.72,48327,45427.38,46877.19
8011,15559,73249.8,82865,14314.28,65924.82,76235.8,14936.64,69587.31,79550.4,47502,44651.88,46076.94
8012,14963,71765.5,82242,13765.96,64588.95,75662.64,14364.48,68177.225,78952.32,45713,42970.22,44341.61
8013,14036,68128.5,77041,12913.12,61315.65,70877.72,13474.56,64722.075,73959.36,43058,40474.52,41766.26
8014,13023,64264.5,72326,11981.16,57838.05,66539.92,12502.08,61051.275,69432.96,39158,36808.52,37983.26
8015,11839,60790.3,72318,10891.88,54711.27,66532.56,11365.44,57750.785,69425.28,34947,32850.18,33898.59
8016,10735,55079.5,72728,9876.2,49571.55,66909.76,10305.6,52325.525,69818.88,30896,29042.24,29969.12
8017,9516,50875,68914,8754.72,45787.5,63400.88,9135.36,48331.25,66157.44,29528,27756.32,28642.16
8018,8908,48387,65930,8195.36,43548.3,60655.6,8551.68,45967.65,63292.8,28932,27196.08,28064.04
8019,8645,47552.8,63974,7953.4,42797.52,58856.08,8299.2,45175.16,61415.04,27740,26075.6,26907.8
8020,8547,48521.3,61179,7863.24,43669.17,56284.68,8205.12,46095.235,58731.84,26779,25172.26,25975.63
8021,8631,50551.8,61308,7940.52,45496.62,56403.36,8285.76,48024.21,58855.68,26230,24656.2,25443.1
8022,9898,54375.8,63726,9106.16,48938.22,58627.92,9502.08,51657.01,61176.96,27480,25831.2,26655.6
8023,10781,62836,71071,9918.52,56552.4,65385.32,10349.76,59694.2,68228.16,33269,31272.86,32270.93
8024,13179,69493,78601,12124.68,62543.7,72312.92,12651.84,66018.35,75456.96,40080,37675.2,38877.6
8025,14499,71910,80152,13339.08,64719,73739.84,13919.04,68314.5,76945.92,41396,38912.24,40154.12
8026,14896,71491,79872,13704.32,64341.9,73482.24,14300.16,67916.45,76677.12,41516,39025.04,40270.52
8027,16005,72340.8,79504,14724.6,65106.72,73143.68,15364.8,68723.76,76323.84,41078,38613.32,39845.66
8028,15039,73530.3,79867,13835.88,66177.27,73477.64,14437.44,69853.785,76672.32,40776,38329.44,39552.72
8029,14857,73005.5,79238,13668.44,65704.95,72898.96,14262.72,69355.225,76068.48,40244,37829.36,39036.68
8030,14915,72438,78056,13721.8,65194.2,71811.52,14318.4,68816.1,74933.76,40057,37653.58,38855.29
8031,14886,71359.5,76544,13695.12,64223.55,70420.48,14290.56,67791.525,73482.24,40258,37842.52,39050.26
8032,14804,70560.8,75002,13619.68,63504.72,69001.84,14211.84,67032.76,72001.92,40973,38514.62,39743.81
8033,15243,71389.8,75254,14023.56,64250.82,69233.68,14633.28,67820.31,72243.84,45151,42441.94,43796.47
8034,15928,73414.8,79489,14653.76,66073.32,73129.88,15290.88,69744.06,76309.44,46772,43965.68,45368.84
8035,15190,72486.8,82596,13974.8,65238.12,75988.32,14582.4,68862.46,79292.16,45358,42636.52,43997.26
8036,14577,70672.3,82018,13410.84,63605.07,75456.56,13993.92,67138.685,78737.28,43253,40657.82,41955.41
8037,13696,67117.8,77319,12600.32,60406.02,71133.48,13148.16,63761.91,74226.24,40341,37920.54,39130.77
8038,12677,63540.5,72755,11662.84,57186.45,66934.6,12169.92,60363.475,69844.8,36331,34151.14,35241.07
8039,11481,59384,72793,10562.52,53445.6,66969.56,11021.76,56414.8,69881.28,32081,30156.14,31118.57
8040,10437,54332,73513,9602.04,48898.8,67631.96,10019.52,51615.4,70572.48,27891,26217.54,27054.27
8041,9701,50960,69688,8924.92,45864,64112.96,9312.96,48412,66900.48,26759,25153.46,25956.23
8042,9070,48814.8,66854,8344.4,43933.32,61505.68,8707.2,46374.06,64179.84,25951,24393.94,25172.47
8043,8746,48337,65052,8046.32,43503.3,59847.84,8396.16,45920.15,62449.92,24796,23308.24,24052.12
8044,8621,48828.3,62614,7931.32,43945.47,57604.88,8276.16,46386.885,60109.44,23860,22428.4,23144.2
8045,8679,50547.5,62403,7984.68,45492.75,57410.76,8331.84,48020.125,59906.88,23382,21979.08,22680.54
8046,9185,54086.8,65750,8450.2,48678.12,60490,8817.6,51382.46,63120,24864,23372.16,24118.08
8047,10716,62280.3,72913,9858.72,56052.27,67079.96,10287.36,59166.285,69996.48,30636,28797.84,29716.92
8048,13183,69036.5,80225,12128.36,62132.85,73807,12655.68,65584.675,77016,37575,35320.5,36447.75
8049,14589,71248.8,82227,13421.88,64123.92,75648.84,14005.44,67686.36,78937.92,38891,36557.54,37724.27
8050,14984,71311.3,81998,13785.28,64180.17,75438.16,14384.64,67745.735,78718.08,38682,36361.08,37521.54
8051,15015,72416,81260,13813.8,65174.4,74759.2,14414.4,68795.2,78009.6,38431,36125.14,37278.07
8052,15029,73107.8,81093,13826.68,65797.02,74605.56,14427.84,69452.41,77849.28,38545,36232.3,37388.65
8053,14900,71861.8,80167,13708,64675.62,73753.64,14304,68268.71,76960.32,39124,36776.56,37950.28
8054,14942,70660.8,78623,13746.64,63594.72,72333.16,14344.32,67127.76,75478.08,39474,37105.56,38289.78
8055,14837,69725.5,77005,13650.04,62752.95,70844.6,14243.52,66239.225,73924.8,40127,37719.38,38923.19
8056,14824,69482,75363,13638.08,62533.8,69333.96,14231.04,66007.9,72348.48,41693,39191.42,40442.21
8057,15306,70698.5,76012,14081.52,63628.65,69931.04,14693.76,67163.575,72971.52,46131,43363.14,44747.07
8058,16108,72870.3,81116,14819.36,65583.27,74626.72,15463.68,69226.785,77871.36,47333,44493.02,45913.01
8059,15406,71908.5,84349,14173.52,64717.65,77601.08,14789.76,68313.075,80975.04,46559,43765.46,45162.23
8060,14796,70129.3,83899,13612.32,63116.37,77187.08,14204.16,66622.835,80543.04,44635,41956.9,43295.95
8061,13897,66175.8,79334,12785.24,59558.22,72987.28,13341.12,62867.01,76160.64,42014,39493.16,40753.58
8062,12890,62530.5,74805,11858.8,56277.45,68820.6,12374.4,59403.975,71812.8,38182,35891.08,37036.54
8063,11705,59428,74930,10768.6,53485.2,68935.6,11236.8,56456.6,71932.8,34253,32197.82,33225.41
8064,10686,54139,75723,9831.12,48725.1,69665.16,10258.56,51432.05,72694.08,30219,28405.86,29312.43
8065,9759,50087,72090,8978.28,45078.3,66322.8,9368.64,47582.65,69206.4,28925,27189.5,28057.25
8066,9101,47869.8,69065,8372.92,43082.82,63539.8,8736.96,45476.31,66302.4,28152,26462.88,27307.44
8067,8773,46981.5,67283,8071.16,42283.35,61900.36,8422.08,44632.425,64591.68,26918,25302.92,26110.46
8068,8632,47663.8,64684,7941.44,42897.42,59509.28,8286.72,45280.61,62096.64,25890,24336.6,25113.3
8069,8714,49242.8,64158,8016.88,44318.52,59025.36,8365.44,46780.66,61591.68,25353,23831.82,24592.41
8070,9225,52635,67625,8487,47371.5,62215,8856,50003.25,64920,26855,25243.7,26049.35
8071,10761,61648.8,75211,9900.12,55483.92,69194.12,10330.56,58566.36,72202.56,32444,30497.36,31470.68
8072,13268,68427.3,82887,12206.56,61584.57,76256.04,12737.28,65005.935,79571.52,39295,36937.3,38116.15
8073,14558,69984.8,84095,13393.36,62986.32,77367.4,13975.68,66485.56,80731.2,41070,38605.8,39837.9
8074,14891,69643.5,83647,13699.72,62679.15,76955.24,14295.36,66161.325,80301.12,41550,39057,40303.5
8075,14984,70744.8,82917,13785.28,63670.32,76283.64,14384.64,67207.56,79600.32,41697,39195.18,40446.09
8076,14951,71379,82609,13754.92,64241.1,76000.28,14352.96,67810.05,79304.64,41734,39229.96,40481.98
8077,14668,70136,81245,13494.56,63122.4,74745.4,14081.28,66629.2,77995.2,41610,39113.4,40361.7
8078,14644,69500.8,79926,13472.48,62550.72,73531.92,14058.24,66025.76,76728.96,41358,38876.52,40117.26
